,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
31693,46,0,175925,12,7,8,0,0,0,0,40,3,0
31694,58,0,85767,12,7,10,0,0,0,0,48,3,0
31695,32,3,281030,6,6,6,0,0,0,0,40,3,0
31696,90,0,313986,6,7,13,0,0,0,0,40,3,1
31697,38,0,396595,12,7,6,3,0,0,0,40,3,1
31698,20,0,189203,9,6,13,0,0,0,0,20,3,0
31699,43,6,163108,12,7,8,0,0,0,0,99,3,0
31700,17,0,141590,11,6,2,0,1,0,0,12,3,0
31701,36,0,137421,5,6,4,3,0,0,0,45,3,0
31702,36,0,67728,6,7,6,0,0,5013,0,40,1,0
31703,30,0,345522,6,7,4,0,0,3103,0,70,3,1
31704,45,0,330087,6,7,6,0,0,0,0,40,3,0
31705,51,6,204322,6,7,4,0,0,0,0,50,3,0
31706,29,0,50295,12,7,13,0,0,0,0,48,3,0
31707,35,6,147258,1,6,8,0,0,0,0,65,3,0
31708,19,0,194260,12,6,10,0,1,0,0,20,3,0
31709,56,0,437727,3,7,10,0,0,0,0,40,3,0
31710,64,0,34100,12,2,13,0,0,0,0,4,3,0
31711,62,0,186611,6,6,13,0,0,0,0,40,3,0
31712,24,0,280960,6,7,12,0,1,0,0,24,3,0
31713,33,0,33117,9,7,0,0,0,0,0,40,3,0
31714,43,0,169628,13,6,10,1,1,0,0,35,3,1
31715,22,1,124942,12,6,11,0,0,0,0,45,3,0
31716,44,0,143368,12,6,11,1,0,0,0,55,3,0
31717,37,0,255621,6,3,6,0,0,0,0,50,3,0
31718,34,3,154227,12,6,10,0,0,0,0,75,3,0
31719,43,0,171438,1,3,10,0,1,0,0,45,3,0
31720,39,0,191524,6,4,3,0,1,0,0,40,3,0
31721,30,0,377017,12,7,14,0,0,0,0,32,3,0
31722,58,0,192806,8,6,14,0,1,0,0,33,3,0
31723,31,0,259120,12,7,13,0,1,0,0,10,3,0
31724,45,5,234195,6,4,3,0,1,0,0,35,3,0
31725,30,0,147596,12,4,3,1,1,0,0,40,3,0
31726,42,0,147251,12,7,1,0,1,0,0,36,3,0
31727,50,0,176157,10,7,13,0,0,0,0,50,3,1
31728,25,5,176162,1,6,0,0,0,0,0,30,3,0
31729,34,0,384150,13,7,13,0,0,0,0,40,3,1
31730,50,0,107665,12,7,10,0,0,0,0,40,3,1
31731,72,0,82635,11,7,13,0,0,0,0,40,3,0
31732,60,1,165827,14,7,1,0,0,0,0,55,3,0
31733,41,0,287306,9,7,1,0,0,15024,0,60,3,1
31734,71,6,78786,8,7,8,0,0,0,0,10,3,0
31735,40,6,33310,15,4,11,0,1,0,2339,35,3,0
31736,22,0,349368,13,6,13,0,1,0,0,30,3,0
31737,52,0,117674,13,6,1,0,0,0,0,38,3,0
31738,30,0,310889,12,6,14,0,0,0,0,55,3,0
31739,36,0,187167,6,3,13,0,1,0,0,30,3,0
31740,40,0,379919,12,7,12,0,0,0,0,40,3,0
31741,31,4,34862,9,7,10,3,0,0,0,40,3,0
31742,44,0,201723,13,7,13,0,0,15024,0,45,3,1
31743,38,5,161463,15,7,1,1,0,0,0,40,3,1
31744,46,0,186410,15,6,13,0,0,0,0,50,3,1
31745,57,4,62020,15,4,13,1,0,0,0,55,3,1
31746,39,0,42044,11,7,4,0,0,0,0,40,3,0
31747,42,0,170230,13,4,13,0,1,0,0,55,3,1
31748,43,0,341358,1,7,10,0,0,0,0,40,3,1
31749,22,0,199426,12,6,10,0,1,0,0,17,3,0
31750,44,0,89172,13,7,6,0,0,0,0,50,3,1
31751,22,0,148955,12,6,13,3,1,0,0,15,2,0
31752,37,0,140673,12,7,10,0,1,0,0,40,3,1
31753,20,0,71788,12,6,13,0,1,0,0,18,3,0
31754,26,1,326033,13,6,3,0,1,0,0,80,3,0
31755,35,0,129305,6,6,11,0,0,0,0,30,3,0
31756,28,0,171067,6,6,14,0,1,0,0,40,3,0
31757,34,0,143582,12,6,3,3,1,0,0,35,2,0
31758,17,0,171461,2,6,13,0,1,0,0,20,3,0
31759,18,0,257980,6,6,12,0,0,0,0,40,3,0
31760,25,0,182866,6,6,12,0,0,0,0,40,3,0
31761,44,3,69333,13,7,6,0,0,0,0,50,3,1
31762,61,0,668362,4,2,14,0,1,0,0,40,3,0
31763,39,0,132879,12,7,13,0,0,0,0,50,3,1
31764,61,0,181219,13,7,1,0,0,0,1848,40,3,1
31765,19,0,166018,12,6,13,0,1,0,0,40,3,0
31766,22,0,120518,6,2,3,0,1,0,0,40,3,0
31767,19,0,183532,12,6,14,0,0,0,0,25,3,0
31768,45,0,49298,13,6,5,0,0,0,0,40,3,0
31769,20,0,157332,12,6,3,0,1,0,0,25,3,0
31770,37,0,213726,6,4,12,3,1,0,0,40,2,0
31771,26,0,31143,12,6,6,0,0,0,0,40,3,0
31772,17,0,256173,2,6,13,0,1,0,0,15,3,0
31773,26,0,184872,13,7,13,0,1,0,0,55,3,1
31774,58,0,202652,6,3,11,0,1,0,0,40,3,0
31775,61,0,101602,14,7,13,0,0,0,0,25,3,1
31776,64,0,60940,6,2,10,0,1,8614,0,50,1,1
31777,19,0,292590,6,7,10,0,1,0,0,25,3,0
31778,36,0,141420,13,4,14,0,0,0,0,30,3,0
31779,47,0,159389,9,6,3,0,1,0,0,40,3,0
31780,62,0,254534,12,7,10,0,0,0,0,40,3,0
31781,36,1,89508,15,6,1,0,0,0,0,40,3,0
31782,38,6,238980,12,6,10,0,0,0,0,60,3,0
31783,54,0,178946,6,7,6,0,0,0,0,48,3,1
31784,31,0,204752,13,6,13,0,0,0,0,50,3,0
31785,26,0,290213,12,3,8,0,0,0,0,40,3,0
31786,50,0,102615,6,7,13,0,0,0,1902,40,3,1
31787,41,0,291965,12,6,5,3,1,0,0,40,2,0
31788,52,5,175339,13,7,0,0,0,0,0,40,3,1
31789,28,0,90547,6,7,11,1,1,0,0,23,3,0
31790,23,0,449101,6,7,13,0,1,0,0,30,3,0
31791,46,6,101722,12,7,13,0,0,3137,0,40,3,0
31792,32,0,981628,6,4,13,1,0,0,0,40,3,0
31793,59,0,147989,6,2,13,0,1,0,0,35,3,0
31794,30,3,204470,12,7,13,0,0,0,0,36,3,1
31795,58,5,311409,10,7,1,1,0,7688,0,30,3,1
31796,31,0,190027,6,6,11,1,1,0,0,40,3,0
31797,36,0,218015,12,7,12,0,0,0,0,48,3,0
31798,31,1,77634,7,6,11,0,0,0,0,24,3,0
31799,52,6,42984,15,7,1,0,0,0,0,70,3,1
31800,29,0,413297,12,7,13,0,0,3411,0,70,3,0
31801,48,6,218835,10,7,10,0,0,0,0,50,1,0
31802,30,0,341051,10,7,13,0,0,15024,0,60,3,1
31803,58,0,252419,11,7,4,0,0,0,0,50,3,0
31804,20,4,347935,12,6,0,1,0,0,0,40,3,0
31805,19,0,237848,12,6,11,0,0,0,0,3,3,0
31806,63,0,174826,6,4,11,0,1,0,0,40,3,0
31807,51,6,170086,13,7,5,0,0,0,0,45,3,1
31808,53,0,470368,9,4,3,0,1,0,0,48,3,0
31809,54,4,75235,6,7,13,0,0,5178,0,40,3,1
31810,35,0,35854,12,6,13,0,1,0,0,40,3,0
31811,26,0,746432,6,6,14,1,0,0,0,48,3,0
31812,47,6,258498,12,7,11,0,1,0,0,52,3,0
31813,44,0,176063,13,7,13,0,0,0,0,45,3,0
31814,80,6,26865,8,6,8,0,0,0,0,20,3,0
31815,55,0,104724,14,7,1,0,0,0,0,40,3,1
31816,43,0,346321,10,7,1,0,0,0,0,45,3,1
31817,49,0,402462,13,5,4,0,0,0,0,30,3,0
31818,27,0,153078,15,6,1,3,0,0,0,40,3,0
31819,42,0,176063,1,7,13,0,0,15024,0,55,3,1
31820,39,0,451059,3,7,14,0,0,0,0,40,3,0
31821,36,0,229533,6,7,13,0,0,0,0,40,3,0
31822,32,0,106437,6,3,3,0,1,0,0,40,3,0
31823,58,5,294313,12,7,3,1,1,0,0,55,3,0
31824,63,0,67903,3,3,8,1,0,0,0,40,3,0
31825,49,0,133669,12,7,3,0,0,0,0,40,3,1
31826,36,3,251730,12,7,0,0,0,0,0,60,3,1
31827,46,0,72896,12,7,13,0,0,0,0,50,3,0
31828,47,0,155664,10,7,13,0,0,99999,0,55,3,1
31829,39,0,206520,6,6,3,0,0,0,0,45,3,0
31830,33,0,72338,15,7,13,3,0,0,0,65,2,1
31831,43,5,34640,6,7,13,2,0,0,1887,40,3,1
31832,30,0,236543,12,7,1,0,0,0,0,68,3,0
31833,39,5,43702,1,7,3,0,1,0,0,37,3,0
31834,44,0,335248,12,4,3,0,1,0,0,40,3,0
31835,27,0,198197,13,6,5,0,0,0,0,45,3,0
31836,80,0,281768,9,7,13,0,0,0,0,4,3,0
31837,31,0,160594,9,6,1,0,0,0,0,3,3,0
31838,34,5,231826,6,7,1,0,0,0,0,40,3,0
31839,28,0,188171,9,6,4,0,0,0,0,60,3,0
31840,55,0,125000,6,7,12,0,0,0,0,40,3,1
31841,36,0,166509,6,4,6,0,1,0,0,40,3,0
31842,42,0,402367,12,7,4,1,0,7688,0,45,3,1
31843,67,5,204123,13,7,1,0,0,0,0,10,3,0
31844,53,3,220786,12,2,10,0,1,0,0,60,3,0
31845,43,0,254146,12,7,6,0,0,0,1902,40,3,1
31846,29,5,152461,13,6,5,0,1,0,0,42,3,0
31847,19,0,223669,12,6,11,0,0,0,0,30,3,0
31848,51,0,120270,1,7,10,0,0,0,0,40,3,1
31849,21,6,304602,1,6,8,0,0,0,0,98,3,0
31850,54,0,24108,12,3,13,0,1,0,0,40,3,0
31851,42,6,32546,15,4,1,0,0,7430,0,40,3,1
31852,41,0,93885,12,4,10,0,1,0,0,48,3,0
31853,28,0,210765,6,6,6,0,0,0,0,40,3,0
31854,31,0,191276,1,4,14,0,1,0,0,40,3,0
31855,82,6,71438,6,7,8,0,0,0,0,20,3,0
31856,23,0,330571,13,6,1,0,1,0,0,16,3,0
31857,40,5,138634,6,7,13,0,0,0,0,40,3,0
31858,35,0,112264,6,7,10,0,0,0,0,50,3,0
31859,24,0,205865,6,6,10,0,0,0,0,45,3,0
31860,21,0,224640,12,6,10,0,1,0,0,40,3,0
31861,27,0,180758,12,7,14,0,0,0,0,30,3,0
31862,29,0,499935,1,6,13,0,1,0,0,40,3,0
31863,40,6,107762,13,7,13,0,0,0,0,45,3,0
31864,17,0,214787,5,6,3,0,1,0,0,25,3,0
31865,27,0,211032,4,6,6,0,0,0,0,40,3,0
31866,34,0,208353,6,6,12,0,0,0,0,40,3,0
31867,18,0,157273,2,6,11,1,0,0,0,15,3,0
31868,39,0,75891,13,4,5,0,1,0,0,40,3,0
31869,34,3,177675,12,7,13,0,0,0,0,65,3,1
31870,44,0,182370,6,7,6,0,0,0,0,40,3,0
31871,18,0,200525,11,6,13,0,1,0,0,25,3,0
31872,39,0,174242,13,7,13,0,0,15024,0,60,3,1
31873,28,0,95566,4,5,11,2,1,0,0,35,3,0
31874,30,0,30290,6,6,12,0,1,0,0,40,3,0
31875,60,0,240951,6,4,3,0,1,0,0,40,3,0
31876,58,0,183810,6,7,11,0,0,0,0,24,3,0
31877,49,0,94342,13,7,6,0,0,0,0,60,3,0
31878,61,3,148577,6,7,10,0,0,0,0,55,3,1
31879,27,0,103634,6,4,3,0,0,0,0,38,3,0
31880,59,6,83542,9,4,5,0,0,0,0,40,3,0
31881,52,4,76131,12,7,13,3,1,0,0,40,3,1
31882,42,4,262402,13,6,13,0,1,0,0,40,3,0
31883,27,0,198286,12,6,11,0,1,0,0,34,3,0
31884,41,3,145441,10,7,13,0,0,0,0,50,3,1
31885,35,0,273558,12,6,13,1,0,0,0,30,3,0
31886,50,5,117496,13,7,1,0,1,0,0,24,3,0
31887,36,0,128876,2,7,6,0,0,0,0,40,3,0
31888,21,0,199698,6,6,8,0,0,0,0,45,3,0
31889,38,0,65390,9,7,6,0,0,0,0,45,3,0
31890,46,0,128645,12,4,1,0,1,0,0,40,3,0
31891,59,0,53481,12,7,10,0,0,0,0,50,3,0
31892,55,0,92215,6,6,3,0,1,0,0,45,3,0
31893,49,5,78859,10,2,1,0,1,0,323,20,3,0
31894,59,3,187502,12,7,6,0,0,0,0,50,3,1
31895,38,0,242080,12,7,10,0,0,0,0,55,3,1
31896,22,0,41837,12,6,4,0,0,0,0,25,3,0
31897,28,0,291374,5,6,10,1,1,0,0,40,3,0
31898,47,0,148995,13,7,13,0,0,0,2415,60,3,1
31899,59,0,159008,12,7,0,0,0,0,0,56,3,0
31900,37,0,271013,6,4,14,0,0,0,0,40,3,0
31901,33,0,199046,13,6,10,0,1,0,0,40,3,0
31902,34,0,164280,2,7,14,0,0,0,0,40,1,0
31903,35,5,116960,10,7,1,0,0,0,1887,40,3,1
31904,55,0,100054,2,6,11,0,0,0,0,40,3,0
31905,18,0,183824,5,6,11,0,0,0,0,30,3,0
31906,48,0,313925,9,7,1,0,1,0,0,30,3,1
31907,48,0,379883,10,7,1,0,0,0,0,40,3,1
31908,70,0,92593,12,2,13,0,1,0,0,25,3,0
31909,27,0,189777,6,7,6,0,0,0,0,40,3,0
31910,43,0,198330,10,2,1,1,1,0,0,37,3,0
31911,32,0,127451,12,7,1,0,0,0,0,38,3,1
31912,62,0,31577,6,7,13,0,0,0,0,18,3,0
31913,18,0,90230,6,6,13,0,0,0,0,20,3,0
31914,50,0,301024,13,3,10,0,0,0,0,40,3,1
31915,38,6,175732,6,6,6,4,0,0,0,15,3,0
31916,18,0,218889,3,6,11,1,0,0,0,35,3,0
31917,46,0,117605,3,4,10,0,0,0,0,35,3,0
31918,26,0,154571,12,6,12,3,0,0,0,45,3,1
31919,44,0,228057,8,7,12,0,1,0,0,40,3,0
31920,32,0,173998,12,6,3,0,1,0,0,60,3,0
31921,25,0,90752,13,7,3,0,1,0,0,40,3,0
31922,55,0,51008,6,4,3,0,1,0,0,40,3,0
31923,55,4,113398,12,6,3,0,0,0,0,40,3,0
31924,25,0,74977,12,7,3,0,1,0,0,40,3,0
31925,40,0,101593,13,7,1,0,0,0,0,50,3,0
31926,29,0,228346,1,6,6,0,0,0,0,50,3,0
31927,60,0,180418,11,7,6,0,0,0,0,40,3,0
31928,45,0,44489,6,7,4,0,0,0,0,45,3,0
31929,43,6,277488,6,7,8,0,0,0,0,30,3,0
31930,24,0,103064,6,6,10,0,1,0,0,55,3,0
31931,34,0,226872,13,4,10,0,1,0,0,40,3,0
31932,47,6,330416,12,6,8,0,0,0,0,60,3,0
31933,24,0,186495,6,4,3,0,1,0,0,32,3,0
31934,47,1,205712,12,7,11,0,0,0,0,38,3,0
31935,18,0,217743,11,6,10,0,1,0,0,40,3,0
31936,50,3,52565,12,7,10,0,0,0,1485,40,3,0
31937,22,0,239954,12,6,3,0,0,0,0,40,3,0
31938,49,6,349986,13,7,1,0,0,0,0,60,3,1
31939,41,0,117585,6,7,13,0,0,0,1485,40,3,1
31940,68,6,122094,6,7,6,0,0,0,0,15,3,0
31941,62,6,26857,8,2,8,0,1,0,0,35,3,0
31942,25,5,192321,13,6,1,0,1,0,0,40,3,0
31943,24,0,88095,12,6,12,0,1,0,0,24,3,0
31944,44,0,144067,13,4,3,0,0,0,0,12,3,0
31945,32,0,124187,3,7,8,1,0,0,0,40,3,0
31946,49,0,123681,10,7,1,0,0,0,0,43,3,1
31947,68,0,145638,12,4,10,0,1,0,0,40,3,0
31948,25,0,130513,9,6,10,0,1,0,0,40,3,0
31949,47,4,197038,13,7,1,0,0,0,0,50,3,0
31950,35,0,189092,13,7,13,0,0,0,0,40,3,1
31951,37,6,198841,11,7,4,0,0,0,0,40,3,0
31952,57,0,317969,6,7,13,0,0,0,0,50,3,0
31953,37,0,103121,13,7,13,0,1,0,1848,40,3,1
31954,34,0,111589,2,6,11,1,1,0,0,40,3,0
31955,46,5,267952,1,4,13,0,1,0,0,36,3,0
31956,21,0,63899,11,6,3,0,1,0,0,40,3,0
31957,26,0,473625,6,7,11,0,1,0,0,30,3,0
31958,45,0,187901,6,4,8,0,0,0,2258,44,3,1
31959,17,0,24090,6,6,13,0,1,0,0,35,3,0
31960,36,3,102729,9,7,1,0,0,0,0,70,3,0
31961,33,0,91666,5,4,13,0,0,0,0,40,3,0
31962,27,0,215873,6,6,12,1,0,0,0,40,3,0
31963,32,0,152109,6,7,6,0,0,0,0,48,3,0
31964,24,0,175586,6,6,12,1,1,0,0,40,3,0
31965,37,0,232614,6,4,11,1,1,0,0,30,3,0
31966,53,1,229465,14,7,1,0,0,0,0,50,3,1
31967,44,0,147110,12,4,3,0,0,14344,0,40,3,1
31968,43,5,161240,6,7,0,0,0,0,0,45,3,1
31969,29,0,358124,6,6,11,1,1,0,0,52,3,0
31970,47,0,222529,13,7,8,0,0,0,0,65,3,0
31971,37,6,338320,10,6,13,0,0,0,0,60,3,0
31972,43,3,62026,15,7,13,0,0,99999,0,40,3,1
31973,23,0,263886,12,6,10,1,1,0,0,20,3,0
31974,50,0,310774,13,7,10,0,0,0,0,35,3,0
31975,25,0,98155,12,6,1,0,0,0,0,40,3,0
31976,40,0,259307,12,6,13,0,0,0,0,50,3,0
31977,39,0,358753,1,7,6,0,0,7688,0,40,3,1
31978,41,0,29762,6,7,6,0,0,0,0,52,3,1
31979,32,0,202729,6,7,4,0,0,0,0,40,3,0
31980,19,0,28790,12,6,11,0,1,0,0,40,3,0
31981,26,0,53209,6,6,11,0,0,0,0,40,3,0
31982,30,5,169020,13,7,1,0,0,0,0,40,3,0
31983,34,0,127195,12,7,13,0,0,0,0,40,3,0
31984,41,0,211731,12,6,3,0,1,0,0,40,3,0
31985,42,6,126614,13,4,13,2,0,0,0,30,2,0
31986,45,0,259463,1,7,1,0,0,0,0,40,3,1
31987,22,0,228411,12,6,13,0,0,0,0,35,3,0
31988,25,0,117827,12,7,3,0,0,0,0,40,3,0
31989,22,4,57216,12,6,3,1,0,0,0,20,3,0
31990,46,1,250821,15,7,13,0,0,15024,0,40,3,1
31991,48,3,88564,12,4,8,0,0,0,0,45,3,0
31992,45,0,172822,6,7,12,0,0,0,0,52,3,1
31993,19,0,251579,12,6,11,0,0,0,0,14,3,0
31994,31,0,118399,11,7,12,0,0,0,0,40,3,0
31995,30,3,178383,12,7,6,1,0,0,0,70,3,0
31996,40,6,170866,9,7,8,0,0,0,0,50,3,1
31997,60,0,268954,12,7,13,0,0,0,0,12,3,1
31998,52,0,89951,5,7,13,1,1,0,0,40,3,1
31999,22,0,203894,12,6,10,0,1,0,0,15,3,0
32000,25,0,237065,12,4,11,1,0,0,0,38,3,0
32001,51,5,108435,10,7,1,0,0,0,0,80,3,1
32002,32,0,93213,9,7,12,0,0,0,0,62,3,0
32003,51,3,231230,13,7,13,0,0,0,0,25,3,0
32004,42,0,386175,12,4,10,0,0,0,0,50,3,1
32005,39,0,128392,6,7,12,0,0,0,1887,40,3,1
32006,24,0,223515,6,7,6,0,0,0,0,45,3,0
32007,52,0,208630,6,4,3,0,1,0,1741,38,3,0
32008,58,0,97969,4,5,13,4,0,0,0,40,3,0
32009,43,0,174295,10,7,1,0,0,0,0,55,3,0
32010,31,0,60229,6,7,12,0,0,0,0,40,3,0
32011,28,0,66095,6,7,10,0,0,0,0,40,3,0
32012,31,4,130057,10,7,13,0,0,7688,0,60,3,1
32013,61,0,179743,6,7,6,0,0,0,2051,20,3,0
32014,26,0,192022,13,6,1,0,1,0,0,40,3,0
32015,46,0,45288,13,6,11,0,0,0,0,40,3,0
32016,62,0,178764,6,7,13,0,0,0,0,40,3,1
32017,50,0,99476,10,4,1,0,1,0,0,35,3,0
32018,18,0,41973,11,6,3,0,1,0,0,5,3,0
32019,23,0,162228,13,6,10,0,0,0,0,48,3,0
32020,21,0,211968,12,6,10,0,1,0,1762,28,3,0
32021,46,0,211226,9,7,4,2,0,0,0,36,3,0
32022,38,0,33397,6,4,10,0,1,0,0,40,3,0
32023,53,0,120839,5,4,8,0,0,0,0,40,3,0
32024,53,0,36327,6,7,10,0,0,0,0,40,3,1
32025,50,0,139703,12,7,6,0,0,0,0,40,3,1
32026,26,0,107827,6,6,11,0,0,0,0,25,3,0
32027,46,5,140219,10,4,1,0,1,8614,0,55,3,1
32028,44,5,203761,13,7,1,0,0,0,0,40,3,1
32029,36,5,114719,10,7,1,0,0,0,0,50,3,1
32030,20,0,344394,12,6,11,0,1,0,0,30,3,0
32031,35,0,195516,8,7,5,0,0,0,0,40,3,0
32032,40,1,31627,13,7,13,0,1,0,0,20,3,0
32033,70,0,174032,6,7,10,0,0,0,0,40,3,0
32034,57,0,226875,8,7,10,0,0,0,0,50,3,0
32035,40,0,566537,7,7,11,0,0,0,1672,40,3,0
32036,18,0,36162,11,6,6,0,0,0,0,5,3,0
32037,45,6,31478,13,7,10,0,0,2829,0,60,3,0
32038,52,0,294991,13,7,1,0,0,0,0,40,3,1
32039,24,0,108495,6,6,13,0,0,0,0,40,3,0
32040,42,3,161532,13,7,6,1,0,0,0,60,3,0
32041,28,5,332249,6,3,4,0,0,0,0,45,3,0
32042,32,0,268147,1,6,5,0,1,0,0,60,3,0
32043,56,4,317847,13,4,3,0,0,0,0,40,3,0
32044,44,0,52028,4,7,11,3,1,0,0,40,2,0
32045,20,0,184045,12,6,10,1,1,0,0,30,3,0
32046,32,0,206609,13,7,13,0,0,0,0,60,3,1
32047,59,0,152968,12,3,3,0,0,3325,0,40,3,0
32048,21,0,213015,6,6,14,1,0,2176,0,40,3,0
32049,32,0,313835,10,7,1,0,0,0,0,40,3,1
32050,49,0,66385,6,7,10,0,0,5013,0,40,3,0
32051,22,0,205940,13,6,3,0,1,1055,0,30,3,0
32052,51,3,260938,12,7,13,0,0,0,0,50,3,1
32053,33,0,60567,6,7,6,0,0,3411,0,40,3,0
32054,23,0,335067,13,6,10,0,0,0,0,50,3,0
32055,34,0,331126,6,6,11,1,0,0,0,30,3,0
32056,53,0,156612,5,4,4,0,1,0,0,40,3,0
32057,44,0,188436,13,7,3,0,0,0,0,45,3,0
32058,60,0,227468,12,2,0,1,1,0,0,40,3,0
32059,55,0,183580,12,7,6,0,0,0,0,38,3,0
32060,57,6,50990,6,7,8,0,0,0,0,30,3,0
32061,59,0,384246,14,7,1,0,0,0,0,50,3,0
32062,26,0,375313,12,6,13,3,0,0,0,40,2,0
32063,30,0,176410,1,7,1,0,1,7298,0,16,3,1
32064,49,0,93639,13,7,13,0,1,0,0,43,3,0
32065,45,0,30289,5,7,6,0,0,0,0,40,3,0
32066,29,3,124950,13,6,10,0,1,0,0,40,3,0
32067,37,6,126675,6,7,8,0,0,0,0,60,3,1
32068,21,0,145964,5,6,8,0,0,0,0,40,3,0
32069,36,1,345712,6,7,13,0,0,0,0,40,3,0
32070,18,0,97474,6,6,13,0,1,0,0,20,3,0
32071,37,0,180342,13,6,10,0,0,0,0,45,3,0
32072,19,0,167087,6,6,3,0,1,0,0,40,3,0
32073,65,0,192825,8,7,13,0,0,0,0,25,3,0
32074,30,0,318749,1,7,5,0,1,0,0,35,1,0
32075,27,0,147638,10,6,13,2,1,0,0,40,2,0
32076,59,4,293971,12,7,5,0,0,0,0,40,3,1
32077,32,0,229566,1,7,11,0,0,0,0,60,3,1
32078,25,0,242464,13,6,3,0,0,0,0,40,3,0
32079,40,0,111067,13,7,14,0,0,0,0,80,3,1
32080,21,0,155697,3,6,13,0,0,0,0,42,3,0
32081,49,5,106554,13,4,1,0,1,0,0,40,3,1
32082,49,0,23776,12,7,3,0,0,0,0,40,3,0
32083,51,0,43909,6,4,13,1,1,0,0,40,3,0
32084,48,0,105808,3,2,4,0,0,0,0,40,3,1
32085,42,0,169995,12,7,1,0,0,0,0,45,3,0
32086,53,0,141388,11,7,6,0,0,0,0,40,3,0
32087,29,6,241431,6,6,6,0,0,0,0,45,3,0
32088,21,0,78374,6,6,13,3,1,0,0,24,3,0
32089,54,6,158948,6,7,4,0,0,0,0,15,3,0
32090,66,0,115498,13,7,13,0,0,99999,0,55,3,1
32091,34,0,272411,13,6,3,0,1,0,0,40,3,0
32092,39,0,30529,13,7,13,0,0,0,1887,40,3,1
32093,62,0,263374,1,7,13,0,0,0,0,40,3,0
32094,30,0,190228,6,7,14,0,0,0,0,40,3,0
32095,27,0,126060,13,6,13,0,1,0,0,40,3,0
32096,25,0,391192,1,6,6,0,0,0,0,40,3,0
32097,26,0,214069,6,3,8,0,0,0,0,40,3,0
32098,45,0,170871,6,7,6,0,0,7298,0,60,3,1
32099,55,0,118993,12,3,13,0,1,0,0,10,3,0
32100,26,0,245880,6,6,11,0,0,0,0,40,3,0
32101,45,0,174794,13,3,1,0,1,0,0,56,1,0
32102,61,5,153408,10,4,1,0,1,0,0,40,3,1
32103,34,0,330301,8,3,13,1,1,0,0,40,3,0
32104,26,0,385278,6,7,13,1,0,0,0,60,3,0
32105,44,4,38434,10,6,1,0,1,0,0,40,3,0
32106,45,6,111679,12,4,6,0,0,0,0,30,3,0
32107,55,0,168956,12,4,3,0,1,0,0,40,3,0
32108,20,0,86143,12,6,11,3,0,0,0,30,3,0
32109,48,0,99835,9,7,13,0,0,0,0,50,3,1
32110,33,0,263561,6,4,6,0,0,0,0,60,3,0
32111,44,0,118536,3,7,12,1,0,0,0,40,3,0
32112,32,3,209691,13,7,6,0,0,0,0,50,3,0
32113,54,0,123374,8,7,6,0,0,0,0,40,3,0
32114,40,0,137225,10,7,13,0,0,0,0,40,3,1
32115,29,0,119359,6,7,1,3,1,0,0,10,2,1
32116,56,0,134153,2,7,3,1,0,0,0,40,3,0
32117,47,0,121124,6,7,6,0,0,0,0,40,3,1
32118,22,0,147655,12,6,5,0,1,0,0,40,3,0
32119,46,0,165138,12,7,4,0,0,0,0,45,3,1
32120,24,4,312017,12,6,13,0,0,0,0,40,3,0
32121,37,0,272950,6,4,6,0,0,0,0,40,3,0
32122,49,0,259323,6,4,6,0,0,0,0,40,3,0
32123,44,4,281739,12,6,3,0,0,13550,0,50,3,1
32124,21,0,119156,6,6,6,0,0,0,0,40,3,0
32125,55,0,165881,6,7,13,0,0,0,0,40,3,1
32126,23,1,136075,13,6,1,0,1,0,0,32,3,0
32127,50,0,187465,11,4,10,0,1,0,0,40,3,0
32128,44,0,328561,1,7,3,0,1,0,0,20,3,0
32129,48,0,350440,12,7,6,3,0,0,0,40,2,1
32130,38,6,109133,10,7,13,0,0,0,0,70,3,1
32131,48,0,109814,15,7,1,0,0,0,1977,45,3,1
32132,39,0,86643,12,6,6,0,0,0,0,50,3,0
32133,52,4,154521,6,7,3,0,0,0,0,44,3,1
32134,63,0,45912,6,2,11,0,1,0,0,40,3,0
32135,48,0,175070,6,4,13,0,1,0,2258,40,3,1
32136,37,0,338033,10,6,1,0,1,0,0,40,3,0
32137,26,1,158963,10,6,13,0,1,0,0,40,3,0
32138,50,3,121441,11,6,13,0,0,0,2444,40,3,1
32139,47,6,242391,15,7,1,0,0,15024,0,40,3,1
32140,19,0,119964,6,6,6,0,1,0,0,15,3,0
32141,34,0,193344,12,6,3,0,1,0,0,40,1,0
32142,29,5,45554,12,4,3,0,1,0,0,40,3,0
32143,33,0,249716,6,6,5,0,0,0,0,45,3,0
32144,53,0,58985,12,7,1,0,1,0,0,24,3,0
32145,24,0,456367,6,7,6,0,0,0,0,40,3,0
32146,39,0,117381,12,4,4,0,0,0,0,65,3,0
32147,50,6,240922,9,6,10,0,1,0,1408,5,3,0
32148,31,0,226443,13,7,1,0,0,0,0,40,3,0
32149,22,0,364342,1,6,10,1,1,0,0,25,3,0
32150,42,5,101593,13,7,0,0,0,0,0,42,3,0
32151,23,0,267471,5,6,10,0,1,0,0,25,3,0
32152,22,0,186849,11,4,10,0,0,0,0,50,3,0
32153,65,0,174603,16,2,12,0,1,0,0,10,1,0
32154,34,0,115040,6,7,6,0,0,0,0,44,3,0
32155,23,0,142766,12,6,3,0,0,1055,0,20,3,0
